,Longitude,Latitude,avg,COUNTRY,SPECIES NAME,DBH-1,DBH-2,NFI,FF,BS
8593,9.25,48.25,13.23988095238095,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8594,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8595,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8596,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8597,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8598,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8599,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8600,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8601,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8602,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8603,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8604,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8605,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8606,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8607,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8608,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8609,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8610,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8611,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8612,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8613,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8614,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8615,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8616,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8617,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8618,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8619,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8620,6.25,46.25,15.141666666666667,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8621,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8622,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8623,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8624,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8625,8.25,46.25,8.84404761904762,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8626,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8627,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8628,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8629,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8630,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8631,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8632,9.25,48.25,13.23988095238095,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8633,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8634,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8635,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8636,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8637,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8638,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8639,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8640,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8641,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8642,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8643,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8644,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8645,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8646,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8647,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8648,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8649,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8650,10.25,47.25,12.841071428571427,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8651,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8652,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8653,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8654,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8655,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8656,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8657,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8658,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8659,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8660,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8661,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8662,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8663,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8664,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8665,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8666,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8667,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8668,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8669,10.25,47.25,12.841071428571427,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8670,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8671,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8672,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8673,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8674,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8675,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8676,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8677,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8678,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8679,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8680,10.25,47.25,12.841071428571427,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8681,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8682,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8683,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8684,10.25,47.25,12.841071428571427,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8685,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8686,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8687,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8688,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8689,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8690,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8691,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8692,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8693,8.25,46.25,8.84404761904762,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8694,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8695,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8696,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8697,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8698,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8699,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8700,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8701,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8702,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8703,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8704,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8705,10.25,47.25,12.841071428571427,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8706,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8707,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8708,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8709,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8710,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8711,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8712,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8713,8.25,46.25,8.84404761904762,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8714,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,-9999,-9999,1,-9999
8715,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8716,10.25,46.25,16.032142857142855,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8717,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8718,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8719,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8720,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8721,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8722,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8723,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8724,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8725,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8726,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8727,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8728,9.25,48.25,13.23988095238095,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8729,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8730,8.25,48.25,13.951190476190474,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8731,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8732,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8733,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8734,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8735,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8736,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8737,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8738,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8739,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8740,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8741,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8742,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8743,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8744,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8745,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8746,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8747,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8748,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8749,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8750,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8751,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8752,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8753,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8754,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8755,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8756,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8757,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8758,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8759,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8760,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8761,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8762,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8763,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8764,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8765,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8766,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8767,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8768,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8769,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8770,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8771,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8772,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8773,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8774,9.25,48.25,13.23988095238095,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8775,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8776,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8777,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8778,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8779,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8780,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8781,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8782,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8783,9.25,48.25,13.23988095238095,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8784,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8785,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8786,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8787,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8788,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8789,10.25,47.25,12.841071428571427,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8790,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8791,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8792,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8793,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8794,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8795,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8796,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8797,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8798,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8799,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8800,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8801,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8802,9.25,48.25,13.23988095238095,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8803,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8804,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8805,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8806,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8807,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8808,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8809,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8810,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8811,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8812,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8813,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8814,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8815,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8816,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8817,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8818,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8819,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8820,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8821,10.25,47.25,12.841071428571427,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8822,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8823,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8824,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8825,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8826,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8827,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8828,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8829,10.25,47.25,12.841071428571427,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8830,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8831,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8832,9.25,48.25,13.23988095238095,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8833,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8834,10.25,47.25,12.841071428571427,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8835,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8836,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8837,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8838,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8839,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8840,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8841,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8842,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8843,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8844,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8845,9.25,46.25,11.824999999999998,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8846,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8847,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8848,10.25,47.25,12.841071428571427,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8849,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8850,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8851,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8852,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8853,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8854,6.25,46.25,15.141666666666667,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8855,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8856,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8857,8.25,48.25,13.951190476190474,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8858,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8859,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8860,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8861,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8862,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8863,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8864,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8865,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8866,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8867,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8868,6.25,47.25,14.9,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8869,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8870,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8871,9.25,48.25,13.23988095238095,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8872,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8873,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8874,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8875,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8876,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8877,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8878,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8879,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8880,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8881,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8882,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8883,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8884,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8885,7.25,46.25,12.446428571428571,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8886,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8887,6.25,46.25,15.141666666666667,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8888,9.25,47.25,11.333928571428572,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8889,8.25,47.25,14.18452380952381,Switzerland,Abies alba,-9999,1,1,-9999,-9999
8890,7.25,47.25,12.96309523809524,Switzerland,Abies alba,-9999,1,1,-9999,-9999
